timestamp,queue_running,process_count,process_cpu_percent,process_rss_mb,system_load_1m,system_ram_used_mb,system_ram_total_mb,gpu_util_percent,gpu_memory_used_mb,gpu_memory_total_mb,gpu_temperature_c,gpu_power_w,disk_used_gb,disk_free_gb
2026-08-04T08:29:50+08:00,1,2,103.0,1957.2,20.44,105720.9,772407.7,100,18315,32768,36,249.32,1060360.02,13155610.98
2026-08-04T08:30:00+08:00,1,2,103.0,2150.6,19.38,106165.4,772407.7,98,14415,32768,37,261.17,1060354.80,13155580.20
2026-08-04T08:30:10+08:00,1,2,103.0,1957.2,18.77,105030.6,772407.7,97,19475,32768,37,293.71,1060355.08,13155543.92
2026-08-04T08:30:20+08:00,1,2,103.0,2150.0,18.49,105769.4,772407.7,98,15495,32768,38,298.38,1060355.08,13155558.92
2026-08-04T08:30:30+08:00,1,2,103.0,1957.7,19.71,105593.4,772407.7,98,20055,32768,37,298.29,1060355.11,13155509.89
2026-08-04T08:30:40+08:00,1,2,103.0,2150.1,19.52,106090.8,772407.7,88,15719,32768,36,226.30,1060355.13,13155496.87
2026-08-04T08:30:50+08:00,1,2,103.0,1957.3,19.75,104985.2,772407.7,88,20637,32768,36,205.08,1060355.17,13155470.83
2026-08-04T08:31:00+08:00,1,2,103.0,1957.2,19.77,107053.7,772407.7,100,17453,32768,34,232.77,1060355.16,13155439.84
2026-08-04T08:31:10+08:00,1,2,103.0,2150.6,19.71,106206.1,772407.7,94,13533,32768,36,287.21,1060355.20,13155418.80
2026-08-04T08:31:20+08:00,1,2,103.0,1958.0,20.13,106706.5,772407.7,99,18315,32768,37,280.10,1060355.22,13155419.78
2026-08-04T08:31:30+08:00,1,2,103.0,1633.5,20.37,102036.3,772407.7,0,1055,32768,29,56.01,1060355.25,13155384.75
2026-08-04T08:31:40+08:00,1,2,102.0,1633.5,20.99,103103.9,772407.7,0,1055,32768,29,55.97,1060355.26,13155384.74
2026-08-04T08:31:50+08:00,1,2,102.0,1633.5,21.08,104496.4,772407.7,0,1055,32768,29,56.01,1060355.07,13155366.93
2026-08-04T08:32:00+08:00,1,2,101.0,1633.5,21.52,104996.3,772407.7,0,1055,32768,29,56.01,1060355.11,13155374.89
2026-08-04T08:32:11+08:00,1,2,100.0,1633.5,21.52,104260.0,772407.7,0,1055,32768,29,55.94,1060355.14,13155378.86
2026-08-04T08:32:21+08:00,1,2,100.0,1633.5,22.77,106320.0,772407.7,0,1055,32768,29,55.94,1060355.18,13155384.82
2026-08-04T08:32:31+08:00,1,2,99.6,1632.2,23.17,107971.3,772407.7,4,1055,32768,29,60.91,1060355.23,13155393.77
2026-08-04T08:32:41+08:00,1,2,99.1,1645.0,23.67,103385.6,772407.7,0,1055,32768,29,56.01,1060355.25,13155397.75
2026-08-04T08:32:51+08:00,1,2,98.5,1645.0,23.66,104035.3,772407.7,0,1055,32768,29,55.90,1060355.30,13155431.70
2026-08-04T08:33:01+08:00,1,2,97.9,1645.0,22.94,105525.1,772407.7,0,1055,32768,29,55.94,1060355.34,13155468.66
2026-08-04T08:33:11+08:00,1,2,97.3,1645.0,22.64,105512.8,772407.7,0,1055,32768,29,55.94,1060355.38,13155551.62
2026-08-04T08:33:21+08:00,1,2,96.7,1645.0,22.08,106284.1,772407.7,0,1055,32768,29,55.90,1060355.41,13155551.59
2026-08-04T08:33:31+08:00,1,2,96.2,1645.0,21.13,107333.7,772407.7,0,1055,32768,29,55.90,1060355.44,13155574.56
2026-08-04T08:33:41+08:00,1,2,95.7,1648.2,21.06,103926.6,772407.7,0,1055,32768,29,56.01,1060355.48,13155550.52
2026-08-04T08:33:51+08:00,1,2,95.2,1648.2,20.67,103128.4,772407.7,0,1055,32768,29,55.97,1060355.55,13155568.45
2026-08-04T08:34:01+08:00,1,2,94.6,1648.2,21.04,104502.3,772407.7,0,1055,32768,29,56.01,1060355.58,13155578.42
2026-08-04T08:34:11+08:00,1,2,94.1,1648.2,21.03,106793.8,772407.7,0,1055,32768,29,55.90,1060355.66,13155545.34
2026-08-04T08:34:21+08:00,1,2,93.5,1648.2,21.10,105347.9,772407.7,0,1055,32768,29,55.90,1060355.66,13155511.34
2026-08-04T08:34:31+08:00,1,2,93.0,1648.2,21.47,106912.4,772407.7,0,1055,32768,29,55.94,1060355.69,13155476.31
2026-08-04T08:34:41+08:00,1,2,92.6,1650.2,22.38,107695.1,772407.7,98,20055,32768,36,216.02,1060355.77,13155446.23
2026-08-04T08:34:51+08:00,1,2,92.7,2170.0,22.25,108463.9,772407.7,98,15717,32768,36,202.02,1060355.86,13155409.14
2026-08-04T08:35:01+08:00,1,2,92.8,1977.3,23.22,107682.0,772407.7,100,20635,32768,37,307.04,1060356.00,13155380.00
2026-08-04T08:35:11+08:00,1,2,92.9,1980.6,23.20,107705.8,772407.7,100,2269,32768,32,74.98,1060356.09,13155335.91
2026-08-04T08:35:21+08:00,1,2,92.9,2170.4,22.79,107234.5,772407.7,67,6413,32768,34,292.26,1060356.19,13155318.81
2026-08-04T08:35:31+08:00,1,2,93.1,1977.8,22.37,106803.1,772407.7,99,18315,32768,36,289.15,1060356.38,13155301.62
2026-08-04T08:35:41+08:00,1,2,93.1,2170.3,21.08,107012.7,772407.7,98,14415,32768,37,232.59,1060356.54,13155263.46
2026-08-04T08:35:51+08:00,1,2,93.2,1977.8,20.23,107467.1,772407.7,99,19195,32768,37,280.77,1060356.64,13155230.36
2026-08-04T08:36:01+08:00,1,2,93.3,2170.6,20.26,107647.6,772407.7,98,15277,32768,37,278.64,1060356.75,13155209.25
2026-08-04T08:36:12+08:00,1,2,93.4,1977.8,20.15,106893.3,772407.7,99,20055,32768,36,258.25,1060356.86,13155176.14
2026-08-04T08:36:22+08:00,1,2,93.4,2147.8,20.27,107127.4,772407.7,87,15719,32768,36,217.20,1060356.96,13155145.04
2026-08-04T08:36:32+08:00,1,2,93.5,1956.6,20.63,106849.2,772407.7,89,20637,32768,36,222.55,1060357.12,13155129.88
2026-08-04T08:36:42+08:00,1,2,93.6,1956.5,21.01,106608.3,772407.7,79,17753,32768,36,278.16,1060357.27,13155123.73
2026-08-04T08:36:52+08:00,1,2,93.7,2148.6,20.84,107007.3,772407.7,100,13533,32768,35,240.89,1060357.44,13155110.56
2026-08-04T08:37:02+08:00,1,2,93.7,1955.9,20.88,107146.0,772407.7,99,18315,32768,36,297.31,1060357.59,13155107.41
2026-08-04T08:37:12+08:00,1,2,93.8,2148.6,20.51,107309.3,772407.7,98,14635,32768,37,226.93,1060357.76,13155105.24
2026-08-04T08:37:22+08:00,1,2,93.9,1955.7,20.60,106369.6,772407.7,97,19475,32768,36,262.15,1060357.89,13155103.11
2026-08-04T08:37:32+08:00,1,2,94.0,2149.1,20.85,108023.8,772407.7,98,15715,32768,38,253.54,1060358.04,13155094.96
2026-08-04T08:37:42+08:00,1,2,94.0,1956.5,20.41,108216.9,772407.7,99,20335,32768,37,261.32,1060358.21,13155112.79
2026-08-04T08:37:52+08:00,1,2,94.1,2292.6,19.77,107468.8,772407.7,68,3719,32768,33,72.05,1060359.92,13155126.08
2026-08-04T08:38:02+08:00,1,2,94.2,1955.6,19.75,108074.4,772407.7,89,20637,32768,36,239.10,1060360.08,13155152.92
2026-08-04T08:38:12+08:00,1,2,94.3,1955.7,19.71,107423.9,772407.7,99,17755,32768,36,279.32,1060360.27,13155187.73
2026-08-04T08:38:22+08:00,1,2,94.3,2148.7,19.29,107432.5,772407.7,100,13977,32768,37,302.95,1060360.46,13155187.54
2026-08-04T08:38:32+08:00,1,2,94.4,1955.7,19.10,107797.8,772407.7,99,18895,32768,37,276.88,1060360.65,13155200.35
2026-08-04T08:38:42+08:00,1,2,94.5,2148.7,19.77,109036.4,772407.7,98,15075,32768,38,295.46,1060360.86,13155233.14
2026-08-04T08:38:52+08:00,1,2,94.5,1956.1,19.81,107601.9,772407.7,98,19755,32768,37,214.28,1060361.05,13155216.95
2026-08-04T08:39:02+08:00,1,2,94.6,2149.1,19.70,108212.5,772407.7,98,15715,32768,37,306.15,1060361.22,13155228.78
2026-08-04T08:39:12+08:00,1,2,94.7,1956.4,19.44,108731.5,772407.7,98,20335,32768,36,258.72,1060361.40,13155237.60
2026-08-04T08:39:22+08:00,1,2,94.7,2293.4,19.06,108045.9,772407.7,84,11299,32768,34,72.05,1060361.68,13155244.32
2026-08-04T08:39:32+08:00,1,2,94.8,1956.0,19.44,107648.3,772407.7,89,20637,32768,36,226.93,1060361.86,13155237.14
2026-08-04T08:39:42+08:00,1,2,94.9,1955.9,19.78,108556.5,772407.7,88,17755,32768,36,246.73,1060362.03,13155248.97
2026-08-04T08:39:52+08:00,1,2,94.9,2149.5,20.19,109638.3,772407.7,100,13753,32768,36,222.21,1060362.03,13155229.97
2026-08-04T08:40:03+08:00,1,2,95.0,1956.8,20.70,106908.5,772407.7,98,18615,32768,36,253.05,1060361.96,13155220.04
2026-08-04T08:40:13+08:00,1,2,95.0,2148.8,20.46,107267.8,772407.7,98,14855,32768,37,287.77,1060362.04,13155208.96
2026-08-04T08:40:23+08:00,1,2,95.1,1956.4,20.69,107328.6,772407.7,98,19755,32768,38,245.27,1060362.04,13155203.96
2026-08-04T08:40:33+08:00,1,2,95.1,2148.9,21.04,107854.4,772407.7,98,15717,32768,37,199.10,1060362.49,13155201.51
2026-08-04T08:40:43+08:00,1,2,95.2,1955.9,21.19,106646.5,772407.7,98,20635,32768,37,267.47,1060362.48,13155209.52
2026-08-04T08:40:53+08:00,1,2,95.3,2001.1,21.33,107817.2,772407.7,90,1651,32768,32,72.05,1060362.47,13155194.53
2026-08-04T08:41:03+08:00,1,2,95.3,1974.5,21.26,107498.5,772407.7,87,20637,32768,35,98.40,1060357.24,13155203.76
2026-08-04T08:41:13+08:00,1,2,95.4,1956.3,20.54,107479.5,772407.7,97,18033,32768,36,246.24,1060357.27,13155204.73
2026-08-04T08:41:23+08:00,1,2,95.5,2149.1,20.40,107320.0,772407.7,100,13975,32768,37,314.69,1060357.27,13155237.73
2026-08-04T08:41:33+08:00,1,2,95.5,1955.9,19.73,107972.3,772407.7,98,18895,32768,38,283.80,1060357.35,13155245.65
2026-08-04T08:41:43+08:00,1,2,95.6,2148.8,19.52,108119.5,772407.7,98,14635,32768,37,269.41,1060357.39,13155272.61
2026-08-04T08:41:53+08:00,1,2,95.6,1955.9,19.21,106877.2,772407.7,97,19755,32768,38,308.58,1060357.39,13155292.61
2026-08-04T08:42:03+08:00,1,2,95.7,2148.9,19.86,105909.0,772407.7,98,15715,32768,37,213.93,1060357.51,13155292.49
2026-08-04T08:42:13+08:00,1,2,95.8,1956.2,19.99,107483.7,772407.7,98,20335,32768,37,260.83,1060357.54,13155298.46
2026-08-04T08:42:23+08:00,1,2,95.8,2293.4,19.44,106449.8,772407.7,71,5039,32768,33,72.49,1060357.56,13155322.44
2026-08-04T08:42:33+08:00,1,2,95.9,1956.0,19.27,105632.0,772407.7,88,20637,32768,36,225.32,1060357.88,13155446.12
2026-08-04T08:42:43+08:00,1,2,96.0,1957.1,19.06,106188.0,772407.7,55,17453,32768,33,194.09,1060357.60,13155472.40
2026-08-04T08:42:53+08:00,1,2,96.0,2148.9,18.81,107089.4,772407.7,100,13533,32768,36,302.46,1060357.40,13155494.60
2026-08-04T08:43:03+08:00,1,2,96.1,1956.1,19.37,106770.4,772407.7,99,18315,32768,37,286.61,1060357.48,13155495.52
2026-08-04T08:43:13+08:00,1,2,96.1,2149.6,19.68,105839.7,772407.7,98,14415,32768,38,255.65,1060357.51,13155488.49
2026-08-04T08:43:23+08:00,1,2,96.2,1956.3,20.26,106394.8,772407.7,99,19475,32768,38,297.41,1060357.55,13155455.45
2026-08-04T08:43:33+08:00,1,2,96.2,2149.0,20.19,105175.6,772407.7,98,15275,32768,37,266.49,1060357.59,13155424.41
2026-08-04T08:43:43+08:00,1,2,96.3,1956.0,20.33,106914.3,772407.7,98,20337,32768,38,290.99,1060357.63,13155391.37
2026-08-04T08:43:53+08:00,1,2,96.3,2148.9,19.81,106999.0,772407.7,88,15719,32768,36,129.29,1060357.68,13155374.32
2026-08-04T08:44:03+08:00,1,2,96.4,1956.7,19.12,106647.8,772407.7,93,20637,32768,36,224.01,1060357.70,13155372.30
2026-08-04T08:44:13+08:00,1,2,96.4,1956.0,19.00,106573.5,772407.7,77,17453,32768,33,210.04,1060357.72,13155387.28
2026-08-04T08:44:23+08:00,1,2,96.5,2149.2,18.84,106991.9,772407.7,100,13533,32768,35,215.88,1060357.78,13155371.22
2026-08-04T08:44:33+08:00,1,2,96.5,1956.7,19.54,105819.4,772407.7,98,18617,32768,37,270.87,1060357.80,13155386.20
2026-08-04T08:44:44+08:00,1,2,96.6,2148.9,19.54,107209.3,772407.7,98,14635,32768,38,253.22,1060357.85,13155390.15
2026-08-04T08:44:54+08:00,1,2,96.6,1956.6,18.69,106356.8,772407.7,98,19755,32768,37,290.90,1060357.90,13155396.10
2026-08-04T08:45:04+08:00,1,2,96.6,2148.8,17.81,104587.1,772407.7,99,15715,32768,38,295.46,1060357.93,13155403.07
2026-08-04T08:45:14+08:00,1,2,96.7,1956.1,16.93,104545.6,772407.7,98,20635,32768,37,206.63,1060358.05,13155398.95
2026-08-04T08:45:24+08:00,1,2,96.7,2000.7,16.47,104700.9,772407.7,100,1251,32768,32,72.98,1060358.13,13155388.87
2026-08-04T08:45:34+08:00,1,2,96.8,1956.0,15.01,104573.6,772407.7,88,20637,32768,36,226.45,1060358.22,13155559.78
2026-08-04T08:45:44+08:00,1,2,96.8,1956.8,15.02,106166.4,772407.7,92,17753,32768,35,204.33,1060358.32,13155598.68
2026-08-04T08:45:54+08:00,1,2,96.9,2148.9,15.56,105552.2,772407.7,100,13753,32768,36,309.55,1060358.47,13155593.53
2026-08-04T08:46:04+08:00,1,2,96.9,1956.1,16.83,106583.5,772407.7,97,18617,32768,37,207.25,1060358.51,13155589.49
2026-08-04T08:46:14+08:00,1,2,97.0,2149.9,17.72,107141.6,772407.7,98,14635,32768,37,247.70,1060358.63,13155564.37
2026-08-04T08:46:24+08:00,1,2,97.0,1956.0,17.62,107741.5,772407.7,97,19755,32768,38,291.96,1060358.72,13155536.28
2026-08-04T08:46:34+08:00,1,2,97.1,2149.7,18.13,107329.2,772407.7,98,15715,32768,38,295.46,1060358.82,13155562.18
2026-08-04T08:46:44+08:00,1,2,97.1,1956.0,18.30,106947.1,772407.7,98,20635,32768,37,216.02,1060358.93,13155592.07
2026-08-04T08:46:54+08:00,1,2,97.2,2293.0,17.73,108767.4,772407.7,66,2599,32768,33,72.54,1060359.15,13155595.85
2026-08-04T08:47:04+08:00,1,2,97.2,1956.0,17.24,107649.3,772407.7,89,20637,32768,36,229.22,1060359.26,13155598.74
2026-08-04T08:47:14+08:00,1,2,97.3,1956.1,18.01,107685.7,772407.7,90,17753,32768,36,299.35,1060359.39,13155602.61
2026-08-04T08:47:24+08:00,1,2,97.3,2149.0,18.30,107857.2,772407.7,100,13753,32768,36,218.17,1060359.56,13155605.44
2026-08-04T08:47:34+08:00,1,2,97.4,1956.0,17.88,107519.5,772407.7,99,18615,32768,36,218.32,1060359.70,13155610.30
2026-08-04T08:47:44+08:00,1,2,97.4,2148.9,18.36,107490.4,772407.7,98,14855,32768,38,259.86,1060359.82,13155604.18
2026-08-04T08:47:54+08:00,1,2,97.5,1956.3,19.73,106950.2,772407.7,99,19755,32768,37,305.58,1060360.04,13155573.96
2026-08-04T08:48:04+08:00,1,2,97.5,2149.5,20.24,108541.9,772407.7,93,15719,32768,37,230.31,1060360.14,13155541.86
2026-08-04T08:48:14+08:00,1,2,97.5,1956.1,20.65,107322.5,772407.7,99,20637,32768,37,261.80,1060360.31,13155510.69
2026-08-04T08:48:24+08:00,1,2,97.6,2001.1,20.92,107009.4,772407.7,76,1829,32768,32,76.55,1060360.47,13155494.53
2026-08-04T08:48:34+08:00,1,2,97.6,2149.1,21.02,107466.9,772407.7,77,3777,32768,33,72.14,1060360.75,13155472.25
2026-08-04T08:48:44+08:00,1,2,97.7,1956.7,21.25,106330.5,772407.7,98,18035,32768,36,235.69,1060360.93,13155460.07
2026-08-04T08:48:55+08:00,1,2,97.7,2149.2,21.76,107728.3,772407.7,97,14195,32768,37,251.27,1060361.10,13155455.90
2026-08-04T08:49:05+08:00,1,2,97.7,1956.7,21.41,107160.3,772407.7,98,19195,32768,37,222.70,1060361.29,13155459.71
2026-08-04T08:49:15+08:00,1,2,97.8,2149.2,21.28,108394.3,772407.7,98,15275,32768,37,222.50,1060361.47,13155434.53
2026-08-04T08:49:25+08:00,1,2,97.8,1956.5,21.13,107947.0,772407.7,98,20335,32768,37,306.15,1060361.69,13155405.31
2026-08-04T08:49:35+08:00,1,2,97.8,2149.2,20.80,107487.4,772407.7,86,15719,32768,36,220.12,1060361.87,13155405.13
2026-08-04T08:49:45+08:00,1,2,97.9,1957.1,20.76,106926.3,772407.7,87,20637,32768,36,232.29,1060362.06,13155428.94
2026-08-04T08:49:55+08:00,1,2,97.9,1956.3,20.72,108435.6,772407.7,100,17453,32768,33,249.65,1060362.27,13155433.73
2026-08-04T08:50:05+08:00,1,2,98.0,2149.2,21.00,108280.3,772407.7,100,13533,32768,36,316.07,1060362.49,13155439.51
2026-08-04T08:50:15+08:00,1,2,98.0,1957.3,21.23,108138.1,772407.7,98,18315,32768,37,249.65,1060362.72,13155460.28
2026-08-04T08:50:25+08:00,1,2,98.0,2149.2,21.05,108099.1,772407.7,98,14417,32768,37,252.56,1060362.95,13155455.05
2026-08-04T08:50:35+08:00,1,2,98.1,1956.4,20.66,107453.6,772407.7,99,19195,32768,37,281.56,1060363.01,13155465.99
2026-08-04T08:50:45+08:00,1,2,98.1,2150.1,20.40,108221.9,772407.7,98,15275,32768,37,248.19,1060363.01,13155488.99
2026-08-04T08:50:55+08:00,1,2,98.2,1957.1,20.74,107663.8,772407.7,99,20335,32768,37,290.50,1060363.09,13155504.91
2026-08-04T08:51:05+08:00,1,2,98.2,2149.4,21.10,108209.2,772407.7,85,15719,32768,36,229.33,1060363.07,13155536.93
2026-08-04T08:51:15+08:00,1,2,98.2,1956.3,20.77,107655.1,772407.7,88,20637,32768,36,220.26,1060363.05,13155536.95
2026-08-04T08:51:25+08:00,1,2,98.3,1956.4,20.41,106255.9,772407.7,90,17453,32768,35,291.77,1060363.09,13155562.91
2026-08-04T08:51:35+08:00,1,2,98.3,2149.9,20.06,106318.3,772407.7,100,13753,32768,36,300.32,1060363.09,13155592.91
2026-08-04T08:51:45+08:00,1,2,98.4,1956.4,20.05,106167.5,772407.7,100,18615,32768,37,303.92,1060363.10,13155625.90
2026-08-04T08:51:55+08:00,1,2,98.4,2150.0,20.28,107134.5,772407.7,98,14637,32768,37,298.97,1060357.88,13155654.12
2026-08-04T08:52:05+08:00,1,2,98.4,1956.5,20.49,106194.1,772407.7,98,19475,32768,38,307.61,1060357.90,13155674.10
2026-08-04T08:52:15+08:00,1,2,98.5,2149.3,20.17,106550.9,772407.7,99,15495,32768,36,248.51,1060357.95,13155679.05
2026-08-04T08:52:25+08:00,1,2,98.5,1956.4,20.31,105207.7,772407.7,98,20635,32768,38,316.63,1060357.94,13155685.06
2026-08-04T08:52:35+08:00,1,2,98.5,2001.6,20.36,106642.2,772407.7,73,1351,32768,33,73.51,1060357.96,13155671.04
2026-08-04T08:52:45+08:00,1,2,98.6,2149.3,20.54,109032.9,772407.7,63,10177,32768,33,72.14,1060357.98,13155669.02
2026-08-04T08:52:55+08:00,1,2,98.6,1956.4,19.53,107539.5,772407.7,98,18035,32768,37,294.88,1060358.00,13155676.00
2026-08-04T08:53:06+08:00,1,2,98.7,2149.2,19.07,108411.8,772407.7,98,13973,32768,37,301.98,1060358.03,13155674.97
2026-08-04T08:53:16+08:00,1,2,98.7,1956.3,19.69,107761.6,772407.7,100,18895,32768,37,259.37,1060358.06,13155660.94
2026-08-04T08:53:26+08:00,1,2,98.7,2149.4,19.89,108423.2,772407.7,98,15075,32768,38,279.50,1060358.09,13155663.91
2026-08-04T08:53:36+08:00,1,2,98.7,1958.1,19.91,108018.4,772407.7,98,19757,32768,37,267.51,1060357.88,13155688.12
2026-08-04T08:53:46+08:00,1,2,98.8,2149.2,20.08,109688.6,772407.7,98,15715,32768,38,260.83,1060357.93,13155713.07
2026-08-04T08:53:56+08:00,1,2,98.8,1956.4,20.06,107342.0,772407.7,100,20635,32768,37,283.51,1060357.96,13155709.04
2026-08-04T08:54:06+08:00,1,2,98.8,1993.5,19.84,107699.3,772407.7,100,1511,32768,33,72.63,1060358.02,13155698.98
2026-08-04T08:54:16+08:00,1,2,98.9,2149.3,19.56,106763.6,772407.7,66,6999,32768,33,72.05,1060358.03,13155680.97
2026-08-04T08:54:26+08:00,1,2,98.9,1957.1,19.78,106965.9,772407.7,98,18035,32768,36,259.89,1060358.15,13155665.85
2026-08-04T08:54:36+08:00,1,2,98.9,2149.9,20.13,107278.6,772407.7,98,14195,32768,37,222.02,1060358.16,13155613.84
2026-08-04T08:54:46+08:00,1,2,99.0,1956.5,20.83,106435.6,772407.7,100,19195,32768,38,305.09,1060358.23,13155585.77
2026-08-04T08:54:56+08:00,1,2,99.0,2149.8,20.87,106699.1,772407.7,98,15075,32768,37,216.23,1060358.25,13155567.75
2026-08-04T08:55:06+08:00,1,2,99.0,1956.4,20.96,106158.6,772407.7,98,19755,32768,37,255.97,1060358.33,13155557.67
2026-08-04T08:55:16+08:00,1,2,99.1,2149.3,21.04,106768.3,772407.7,96,15717,32768,37,219.43,1060358.35,13155580.65
2026-08-04T08:55:26+08:00,1,2,99.1,1956.8,20.94,106159.7,772407.7,98,20635,32768,37,289.34,1060358.50,13155552.50
2026-08-04T08:55:36+08:00,1,2,99.1,2001.5,20.40,105795.5,772407.7,100,2271,32768,32,74.00,1060358.52,13155568.48
2026-08-04T08:55:46+08:00,1,2,99.2,2149.7,20.33,106026.3,772407.7,65,2037,32768,33,72.14,1060359.14,13155583.86
2026-08-04T08:55:56+08:00,1,2,99.2,1956.4,20.68,106700.3,772407.7,99,18035,32768,36,254.99,1060359.27,13155570.73
2026-08-04T08:56:06+08:00,1,2,99.2,2149.5,20.57,106644.5,772407.7,98,14195,32768,37,254.51,1060359.34,13155578.66
2026-08-04T08:56:16+08:00,1,2,99.3,1956.4,20.93,105736.4,772407.7,99,18895,32768,37,285.45,1060359.37,13155564.63
2026-08-04T08:56:26+08:00,1,2,99.3,2149.2,21.16,105043.8,772407.7,97,15075,32768,37,256.94,1060359.44,13155578.56
2026-08-04T08:56:37+08:00,1,2,99.3,1956.3,21.14,107128.9,772407.7,99,19755,32768,37,283.69,1060359.54,13155588.46
2026-08-04T08:56:47+08:00,1,2,99.3,2149.3,21.25,106165.1,772407.7,94,15717,32768,36,224.11,1060359.64,13155512.36
2026-08-04T08:56:57+08:00,1,2,99.3,1957.0,21.37,106142.6,772407.7,95,20635,32768,37,218.80,1060359.75,13155482.25
2026-08-04T08:57:07+08:00,1,2,99.4,1956.4,21.62,107502.2,772407.7,100,17453,32768,34,242.83,1060359.85,13155465.15
2026-08-04T08:57:17+08:00,1,2,99.4,2149.9,21.61,109226.9,772407.7,100,13533,32768,36,291.48,1060359.93,13155467.07
2026-08-04T08:57:27+08:00,1,2,99.4,1956.3,22.34,106954.5,772407.7,100,18615,32768,37,286.12,1060360.02,13155464.98
2026-08-04T08:57:37+08:00,1,2,99.5,2149.2,22.12,108684.6,772407.7,98,14635,32768,38,304.69,1060360.17,13155481.83
2026-08-04T08:57:47+08:00,1,2,99.5,1956.5,24.43,108135.2,772407.7,99,19475,32768,36,244.78,1060360.26,13155510.74
2026-08-04T08:57:57+08:00,1,2,99.5,2149.2,23.46,109224.5,772407.7,98,15713,32768,37,289.23,1060360.35,13155531.65
2026-08-04T08:58:07+08:00,1,2,99.5,1956.8,22.78,107272.9,772407.7,99,20635,32768,37,269.59,1060360.46,13155548.54
2026-08-04T08:58:17+08:00,1,2,99.6,2294.3,23.21,108494.9,772407.7,80,3939,32768,33,72.05,1060360.59,13156254.41
2026-08-04T08:58:27+08:00,1,2,99.6,1956.6,22.96,107342.5,772407.7,87,20637,32768,36,229.67,1060360.71,13155591.29
2026-08-04T08:58:37+08:00,1,2,99.6,1957.3,21.20,107962.9,772407.7,86,17753,32768,36,238.44,1060360.86,13155604.14
2026-08-04T08:58:47+08:00,1,2,99.7,2149.6,20.63,107471.6,772407.7,100,13573,32768,36,280.29,1060361.00,13155599.00
2026-08-04T08:58:57+08:00,1,2,99.7,1956.7,20.96,106965.1,772407.7,97,18615,32768,37,289.83,1060361.17,13155641.83
2026-08-04T08:59:07+08:00,1,2,99.7,2150.2,21.20,109379.8,772407.7,98,14635,32768,37,259.23,1060361.33,13155725.67
2026-08-04T08:59:17+08:00,1,2,99.7,1957.1,21.16,108596.7,772407.7,99,19755,32768,38,305.66,1060361.47,13155736.53
2026-08-04T08:59:27+08:00,1,2,99.8,2149.5,20.97,108036.5,772407.7,98,15715,32768,37,301.78,1060361.61,13155717.39
2026-08-04T08:59:37+08:00,1,2,99.7,1635.4,20.52,105625.9,772407.7,0,1053,32768,30,67.64,1060361.78,13155717.22
2026-08-04T08:59:47+08:00,1,2,99.4,1633.3,20.29,102979.2,772407.7,0,1053,32768,29,56.01,1060361.94,13155700.06
2026-08-04T08:59:57+08:00,1,2,99.1,1633.3,20.09,103163.2,772407.7,0,1053,32768,29,56.01,1060362.08,13155652.92
2026-08-04T09:00:07+08:00,1,2,98.8,1633.3,20.54,105289.4,772407.7,0,1053,32768,29,55.90,1060362.31,13155606.69
2026-08-04T09:00:17+08:00,1,2,98.5,1633.3,20.53,106356.1,772407.7,0,1053,32768,29,55.94,1060362.56,13155575.44
2026-08-04T09:00:27+08:00,1,2,98.2,1633.3,20.29,106561.8,772407.7,0,1053,32768,29,55.90,1060362.76,13155543.24
2026-08-04T09:00:38+08:00,1,2,97.9,1633.3,20.47,106016.9,772407.7,0,1053,32768,29,55.90,1060362.95,13155548.05
2026-08-04T09:00:48+08:00,1,2,97.7,1643.8,19.63,101822.5,772407.7,0,1053,32768,29,55.90,1060363.46,13155530.54
2026-08-04T09:00:58+08:00,1,2,97.4,1643.8,19.57,103524.1,772407.7,0,1053,32768,29,55.97,1060363.20,13155528.80
2026-08-04T09:01:08+08:00,1,2,97.1,1643.8,20.03,104279.6,772407.7,0,1053,32768,29,55.90,1060363.41,13155520.59
2026-08-04T09:01:18+08:00,1,2,96.8,1643.8,19.79,105410.4,772407.7,0,1053,32768,29,55.94,1060363.65,13155540.35
2026-08-04T09:01:28+08:00,1,2,96.5,1643.8,20.20,104190.8,772407.7,0,1053,32768,29,55.90,1060363.86,13155543.14
2026-08-04T09:01:38+08:00,1,2,96.2,1643.8,21.01,107488.1,772407.7,0,1053,32768,29,55.90,1060363.96,13155565.04
2026-08-04T09:01:48+08:00,1,2,96.1,1648.0,21.48,105216.4,772407.7,0,1053,32768,29,55.94,1060363.95,13155573.05
2026-08-04T09:01:58+08:00,1,2,95.8,1643.9,21.17,105894.5,772407.7,0,1053,32768,29,55.90,1060363.96,13155591.04
2026-08-04T09:02:08+08:00,1,2,95.5,1643.9,21.72,106195.8,772407.7,0,1053,32768,29,55.94,1060363.97,13155593.03
2026-08-04T09:02:18+08:00,1,2,95.3,1643.9,21.23,105354.1,772407.7,0,1053,32768,29,55.90,1060363.97,13155589.03
2026-08-04T09:02:28+08:00,1,2,95.0,1643.9,20.90,105273.8,772407.7,0,1053,32768,29,55.94,1060363.97,13155577.03
2026-08-04T09:02:38+08:00,1,2,94.7,1643.9,21.69,106794.5,772407.7,0,1053,32768,29,55.90,1060363.97,13155584.03
2026-08-04T09:02:48+08:00,1,2,94.5,1645.9,21.34,110649.6,772407.7,100,18033,32768,35,216.51,1060363.99,13155595.01
